Author,Comment,PublishedAt
@toendjooksatu7893,keren bingits lagunya true story banget kata katanya congrats tiara dan sang pencipta lagu yg legendary ini lagu bakalan abadibadai banget lagunya,2023-01-15T11:17:29Z
@shenuyfatheart2730,gk tau kenpa suara dan isi lagu nya candu bangett di akupertma denger langsung jatuh hatimksih udh memberikan lagu yg indah,2023-01-15T10:52:39Z
@Nisachannel23337,alhamdulillah masuk lgi ke trending musik video terpopuler,2023-01-15T10:00:27Z
@suhermanrien2023,yessmasuk lagi di video populermoga minggu depan di top 30 atau 20aamiinayo gass kan moo,2023-01-15T02:41:01Z
@_onlyjt841,alhamdulilah mv janset join lagi mv terpopuler top 61 mv usai 47 lv merin 95,2023-01-15T02:25:23Z
@Ringkasandrama123,wow janji setia juga masuk 3 lagu titi masuk vidoe musik populer,2023-01-15T02:13:41Z
@enriquegeum1915,janset minggu ini balik lagi ke top 61 music video,2023-01-15T02:10:10Z
@mama-selen-nomor-1,kini aku mengerti semua ini terjadi,2023-01-14T15:56:23Z
@syariatulhasanah3100,semangat streaming yuk,2023-01-14T14:06:20Z
@syariatulhasanah3100,masih setia sama janset di era usai,2023-01-14T14:06:03Z
@wahyuni6406,ga bosen bosen gewla nyanyi ini terusmenerus,2023-01-14T13:28:49Z
@yasyasss0827,sweet,2023-01-14T03:55:58Z
@nadyaarifiah6738,lagu nya tiara enak tapi syg nya viewrs video nya ga smpe 50 jt selain lagu terlanjur mencinta,2023-01-14T03:29:06Z
@cindyycindy1895,up terus sampe 40 jt views yuk,2023-01-14T01:47:46Z
@demorquushkesayanganku2435,hujan turun mewakili hati terpa angin gambarkan resahku namun kini pelangi datang menyinari kita,2023-01-13T18:31:22Z
@demorquushkesayanganku2435,36350591 x ditonton 0130 wib 14012023 530 rb like 89 rb komen 205 jt subscribe,2023-01-13T18:30:55Z
@slametriyadi8377,bapak bapak para pejuang ldr untuk keluarga hadir lagunya sangat mewakili kerinduan keluarga dirumah,2023-01-13T15:31:58Z
@slametriyadi8377,kira lagunya raisa ini pantes dicari cari g ketemu,2023-01-13T15:27:57Z
@sukmaningsih248,lagu ini enak didengar pantesan dosen aku suka nonton ini,2023-01-13T15:06:44Z
@sitisarah1963,tiara andini,2023-01-13T13:48:40Z
@renisaogri1158,lagunya enak bikin rileks,2023-01-13T12:47:30Z
@20.ann_,suka bgtttttt bgtttt,2023-01-13T11:29:48Z
@federicopeter2531,janji setia 2023,2023-01-13T09:32:34Z
@ardiadventurer5176,suarax mirip raisa,2023-01-13T09:05:52Z
@mama-selen-nomor-1,lagulagu nya tiara gk ngebosenin dan selalu populer,2023-01-13T09:02:18Z
@AbdKarimSutanto,lagu ini punya banyak kenangan di tahun 2022,2023-01-13T08:42:11Z
@AbdKarimSutanto,ga pernah ngefans sama penyanyi indonesia seperti aku ngefans kamu tiara love you pokoknya semua lagumu aku suka,2023-01-13T08:39:38Z
@jskaaputrii6518,please lagu ini parah bgt,2023-01-13T03:46:12Z
@yoyotriyana9057,wow what a great song,2023-01-13T02:31:42Z
@demorquushkesayanganku2435,36254009 x ditonton 2212 wib 12012023 539 rb like 89 rb komen 205 jt subscribe percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2023-01-12T15:14:15Z
@prncsgls,intro dm f em d dmg c kini aku mengerti em semua ini terjadi dm tak dipungkiri g c g hanya kamu yang kumiliki c bumi di kala sunyi em kamu tak kan sendiri dm g gm c aku disini menantimu kembali f g andai saja ku bisa em am genggam tanganmu f em takkan ada kata rindu bb g di dalam hatiku reff c gb am em tahukah dirimu betapa diriku f em dm g merindukan hadirmu ada di sini c gb percayalah kasih am gm c f em jarak dan waktu tak mampu menghapus dm g c f g janji setia menjaga hati f g andai saja ku bisa em am genggam tanganmu f em takkan ada kata rindu bb g di dalam hatiku reff c gb am em tahukah dirimu betapa diriku f em dm g merindukan hadirmu ada di sini c gb percayalah kasih am gm c f em jarak dan waktu tak mampu menghapus dm g janji setia menjaga hati am e g d hujan turun mewakili hati am e g d terpa angin gambarkan resahku em dm em ho o namun kini pelangi f g a d datang menyinari kita,2023-01-12T10:20:00Z
@renaldiechandragunawan9523,cukup cukup cukup tiara gw tambah sedih denger lagu ini,2023-01-12T02:47:21Z
@Ringkasandrama123,ingat ya guys ini lagu ciptaan nya tiara juga dan lihat views nya udah hampir mengalahkan merasa indah di ytb berarti lagu ciptaan tiara sukses besar,2023-01-12T01:13:44Z
@Nisachannel23337,37 juta yuk,2023-01-12T01:10:00Z
@ratnaandri4099,keren polll,2023-01-12T01:02:01Z
@teajustapple9133,bumi di kala sunyi kamu tak kan sendiri,2023-01-12T00:20:09Z
@asya356,riza hanafi selamat berbahagia lagu ini pernah menggambarkan kita berdua,2023-01-11T15:05:51Z
@abinisachannel6923,mantap jiwa lagunya,2023-01-11T10:22:38Z
@rizkyfidiansyah2768,gas 37 jt moo,2023-01-10T15:27:33Z
@demorquushkesayanganku2435,ini yt eror atau gimana semalem tembus 36 jt tepat jam 2334 wib kok skg cuma nambah 36 rb saja lo udah 22 jam yg lalu sedangkan kemarin 90 rb24 jamheem eror ini mbah goggle,2023-01-10T14:58:53Z
@demorquushkesayanganku2435,36036032 x ditonton 2155 wib 10012022 531 rb like 89 rb komen percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2023-01-10T14:55:28Z
@itsmemeyyy3664,meskipun terhalang jarak dan waktu tak bisa setiap saat bertemu namun percayalah aku masih tetap setia menunggumu dan aku selalu merindukan dirimu meskipun kau tak pernah tau love u ah,2023-01-10T10:18:58Z
@syahrulfahmi1459,rinduuuuu ditaaaa,2023-01-10T03:45:59Z
@demorquushkesayanganku2435,alhamdulillah puji syukur atas segala pencapaian mv janset gol 36 jt gak nyangka ini mv janset bisa ngejar mv dan vl mbak merin,2023-01-09T16:37:06Z
@vearlyanaayu2917,36m,2023-01-09T16:30:47Z
@demorquushkesayanganku2435,mampir di audionya janset moo kurang 11 rb saja gol 10jt views,2023-01-09T15:54:46Z
@demorquushkesayanganku2435,35997 x ditonton 2251 wib 09januari 2023,2023-01-09T15:51:26Z
@iamhm2522,060123always miss you someone,2023-01-09T15:05:07Z
@perjuangandoamulia534,5000 lgi moo lanjut,2023-01-09T14:39:06Z
@perjuangandoamulia534,35988913 x ditonton 1950 wib 09012023 538 rb like 89 rb komen 205 jt subscriber gas moo 12 rb lgi 36 jt semangat,2023-01-09T12:52:05Z
@gleger083,knp versi livenya lebih keren ya,2023-01-09T11:24:52Z
@muhammadrifkikurniawan5996,rindu elizaku jakarta 09 jan 2023,2023-01-09T10:01:25Z
@emaknyadlyrics3110,congrats 205 juta subscribers channel tiara andini,2023-01-09T04:28:19Z
@itohmalang2979,wooowww joooss tenan ki mbak tiara,2023-01-09T01:21:19Z
@perjuangandoamulia534,80 rb lgi moo menuju 36 jt gas besuk malem gol,2023-01-08T18:58:18Z
@perjuangandoamulia534,35920093 x ditonton 0156 wib 09012023 538 rb like 89 rb komen 205 jt subscriber,2023-01-08T18:57:43Z
@gilangpramudya8954,gaada bosennya denger inii,2023-01-08T14:41:02Z
@hariantibuhari9710,alsyad orgx pnyayng smga bisa mnjdi imam utk tiara smga dpermudah kn menuju hbgn yg halal aamiin,2023-01-08T11:27:02Z
@basoikan8098,merinding aku,2023-01-08T10:33:22Z
@priskilasitompul7622,keren banget pokoknya apalagi bareng kak alshad wow parah,2023-01-08T07:46:07Z
@fa_fa9972,andai saja kubisa genggam tanganmu,2023-01-08T04:23:22Z
@rinchhaniii,wow these days im addicted to indonesian songs love from india,2023-01-08T03:56:38Z
@faizah4420,m4nt4n idonesi4n idol y4 gyus ju4r4 2 n sukses sllu bu4t k4 ti4r4,2023-01-08T03:17:09Z
@desstone9458,kereeeeennnnntop banget,2023-01-08T03:13:30Z
@ivansimorangkir523,,2023-01-07T18:31:19Z
@sekar.rara03,suaraaa ka tiara itu canduu banget aaaa suka bgtt,2023-01-07T15:55:27Z
@joytip753,regenerasi raisa,2023-01-07T15:46:55Z
@perjuangandoamulia534,janji setia menjaga hatibuatmu yg jauh disana kesayanganku,2023-01-06T21:02:12Z
@perjuangandoamulia534,35769995 x ditonton 0358 wib 07012022 537 rb like 88 rb komen 204 jt subscriber,2023-01-06T21:01:07Z
@immanuelbrahmana6948,anak ayam adalah si picik,2023-01-06T17:39:52Z
@immanuelbrahmana6948,jangan lupa petik petik,2023-01-06T17:39:12Z
@immanuelbrahmana6948,bila di samakan menjadi picik,2023-01-06T17:38:33Z
@immanuelbrahmana6948,ada ayam ada itik,2023-01-06T17:37:46Z
@immanuelbrahmana6948,yang sangat luas bergelombang di terjang badai,2023-01-06T17:35:41Z
@immanuelbrahmana6948,seperti ombak di lautan sana,2023-01-06T17:34:37Z
@immanuelbrahmana6948,bergetar sangat dasiap,2023-01-06T17:33:56Z
@immanuelbrahmana6948,dan terasa bergetar,2023-01-06T17:33:06Z
@immanuelbrahmana6948,diam diam mengagumi,2023-01-06T17:32:21Z
@immanuelbrahmana6948,berdetak dan berdebar,2023-01-06T17:31:44Z
@immanuelbrahmana6948,jantung di dada,2023-01-06T17:30:58Z
@dyaaa,,2023-01-06T16:27:25Z
@perjuangandoamulia534,masya allah janset hari ini gol 55 jt 55080292 streaming merin 92 jt 92144716 streaming mendi 26 jt 26042601 streaming usai 7 jt 7021173 streaming masya allah bisa barengan gitu ya tbus jutaannya 4 lagu titi on fair,2023-01-05T23:52:06Z
@gemoyfamilly9055,ayumen to nduk mugo2 ayune nular ng anakku amin,2023-01-05T11:52:37Z
@margowati9724,aku suka semua lagu 2 tiara suaranya yg top nyanyi apapun dia keren i will survive dia nyanyiin huuuh keren hebat,2023-01-05T09:12:13Z
@myday3481,kaan siap ldr,2023-01-05T07:20:50Z
@lelysabrina838,gemes sama kak tiara dan kak alshadsemoga cepet2 ke pelaminan,2023-01-05T01:18:39Z
@kiranalarasati1019,suara titi ni adeeemenak dengernya,2023-01-05T00:08:55Z
@yanaa9181,bener2 menggambarkan kisah cinta gw semasa sma,2023-01-04T14:31:03Z
@yanaa9181,lagu yg paling gw sukaaaa,2023-01-04T14:29:28Z
@betterstrawberry8815,sama kk alshad dong,2023-01-04T12:49:12Z
@Ringkasandrama123,ayo kita genapkan 50juta dalam 1 tahun,2023-01-04T09:22:30Z
@dspiderman1626,andai saja ku bisa genggam tanganmu,2023-01-04T07:55:38Z
@fa_fa9972,merindukan hadirmu ada disini kangeeeeeen banget ma titi,2023-01-04T07:43:28Z
@irsansetiawan5693,gak lama lagi bakal ldr mungkin lagu ini bakal menemani harikuuu,2023-01-04T01:11:14Z
@janjistiabymysideanksh1942,35528212 x ditonton 2245 wib 03012022 536 rb like 89 rb komen 204 jt subscriber percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2023-01-03T15:46:22Z
@anggidiana5522,kak tiara mirim kayak rose blackpink cantik bangeettt apalagi suaranya yng merduuu,2023-01-03T13:54:46Z
@emaknyadlyrics3110,congrats 204 juta subscribers channel tiara andini,2023-01-03T13:20:54Z
@riskykurniawan4814,suara kak tiara bagus,2023-01-03T09:27:00Z
@bubuhu8493,masih jadi lagu titi terfavoritku sih,2023-01-02T17:12:47Z
@dspiderman1626,janji setia menjaga titi,2023-01-02T12:09:36Z
@andinilafatza4870,bakal jadiin lagu ini wedding song ku kalo jadi nikah sama yg ini,2023-01-02T09:41:52Z
@gitaagni,jadi keinget crush yg aku udh lama uncruh sin dia,2023-01-02T09:09:04Z
@kasdiiskandar4896,sama hewan aj dia sayang ap lagi sama manusia good job alsad a,2023-01-02T04:55:16Z
@kasdiiskandar4896,kamu telah memilih laki laki yg tepat tiara,2023-01-02T04:53:28Z
@AlsyambiPBLuvu,taukah dirimu betapa diriku merindukan hadirmu ada di sini percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2023-01-01T14:54:48Z
@sita9481,enak lagunya,2023-01-01T08:41:05Z
@diarigim9679,,2023-01-01T08:08:23Z
@Nisachannel23337,36 jt yuk,2023-01-01T00:53:29Z
@meixx4406,love this song from thailand,2022-12-31T14:07:23Z
@chairulraffi5632,dx favorit ku,2022-12-31T08:17:58Z
@namamumelintangdihatiku.s.3050,taukah dirimu betapa diriku merindukan hadirmu ada di sini,2022-12-30T11:53:05Z
@namamumelintangdihatiku.s.3050,35230575 x ditonton 1851 wib 30122022 535 rb like 89 rb komen 203 jt subscribe andai saja ku bisa genggam tanganmu tak kan ada kata rindu di dlm hatiku,2022-12-30T11:52:50Z
@emaknyadlyrics3110,video live janji setia udah masuk trending aja hari ini,2022-12-30T07:56:17Z
@valentinakrismawan3338,thanks ya musiknya keren semuagda yang ak skip,2022-12-30T07:48:23Z
@andikafebriyanto4530,mama selen papa selen,2022-12-30T07:21:13Z
@ekapuspita1880,yuk moo semangat lagi streaming dispotynya kita ajak janset ketop 50 lagi yuk barengan ama usai dan merin,2022-12-30T02:14:14Z
@rullyalam145,this song very masterpiece slow but sure untuk naikin viewnya tercandu candu lagune,2022-12-29T16:23:27Z
@rullyalam145,seperti biasa seblum tdur putar nih lagu,2022-12-29T16:19:57Z
@muhammadiqbalfadilahxiitkr7059,sehat selalu wanita baik ku yang jauh disana yang sedang mencari ilmu di penjara islam,2022-12-29T15:36:32Z
@unknowagain,judika emang gak salah milih idol yang cocok lolos,2022-12-29T03:43:30Z
@emaknyadlyrics3110,congrats 203 juta subscribers channel tiara andini,2022-12-29T03:31:42Z
@shcalonimamquu9962,35091396 x ditonton 2355 wib 28122022 534 rb like 89 rb komen 2 02 jt subscribe,2022-12-28T16:56:21Z
@rizkyfidiansyah2768,gas 36 jt moo,2022-12-28T10:51:32Z
@zhaskiashavana88,nyetel musik berkali kali baru sadar kalo itu ashad,2022-12-28T09:56:23Z
@indrianaputri6660,bagus banget lagunya,2022-12-28T03:40:25Z
@alfamidipulausabang1281,rin said to obitojangan menyembunyikan lukamu aku selelalu memperhatikan mu,2022-12-27T21:44:30Z
@mutiaanjaniirawan4678,uhhh jdi bikin ke inget lagi,2022-12-27T20:27:21Z
@hekipasther3199,sopan bgt masuk k telinga,2022-12-27T17:05:26Z
@yainigua3695,pas ketemu ntar wajib nyanyi ini deh di depan dia biar tau rindu itu bukan berat tapi erat mengikat,2022-12-27T14:53:29Z
@UmbiAnksh,alhamdulillah udah tembus 35 jt semangat gas lebih kenceng lgi moo,2022-12-27T13:47:56Z
@krisfiyan2148,271222 35 juta views,2022-12-27T13:05:02Z
@bihunrebus,owalah ini tuh lagunya tiara wkwk ku kira lagunya raisa suaranya mirip anjir,2022-12-27T13:03:00Z
@enriquegeum1915,35m yuhuuu yuk semangat 40m bisa yuk,2022-12-27T12:28:00Z
@Ringkasandrama123,detik2 mau 35jetong nih,2022-12-27T12:24:18Z
@syariatulhasanah3100,4 rb lagi guys,2022-12-27T11:49:29Z
@syariatulhasanah3100,35 juta guys dikit lagi,2022-12-27T11:48:47Z
@keysameyrizka8289,17,2022-12-27T05:53:41Z
@pitaloka235,gasss 35juta viewers malem ini,2022-12-27T02:34:58Z
@lismahiancus5584,mewakilin bgt lagunyaaaaa jadi kangen mas ex eko wahyudi huhu,2022-12-27T02:23:29Z
@tendikurniawan3735,ehh itu ada alshad ga si di foto nya,2022-12-27T02:04:09Z
@Ringkasandrama123,minimal 50jetong dalam 1 tahun,2022-12-26T19:18:03Z
@bich1758,lagu kesukaan gue,2022-12-26T11:04:06Z
@federicopeter2531,road to 35m,2022-12-26T09:33:48Z
@akodunghye,i dont know what song means but i love her tiara andini,2022-12-26T06:16:44Z
@lilistiani8024,suara nutup mobilnya emang ga disilent ya,2022-12-26T05:49:54Z
@soatkitong7153,best song indo,2022-12-25T14:35:50Z
@desirachmawati4885,dear ldrers semangat ya buat kita ini berat tapi kita gak sendiri kok emang di awal kok kayanya gampang tp pasti ada aja deh cobaannya di tengah kayak aku dari awal mulai ldr aku pastiin lagi ke doi bisa atau ngga jawabannya as always dia bilang bisa minta aku selalu temenin dia aku udh liat dari kebiasannya dia itu extrovert yg harus selalu berada di tengah orang2 terdekatnya tapi pun aku mau coba karena orangnya dia karena kalau bukan dia ya aku gak akan mampu skrg ternyata dia minta waktu untuk bebas dulu selama disana jadi skrg jarak kita udah bukan tempat lagi tp intensitas kita berdua ya seperti perkiraan aku diawal ternyata dia gak bisa ldr dia gak bisa quality time kayak telfonan video call mungkin menurut dia itu buang2 waktu aja dan dia gak mau ngebebanin aku dengan nunggu kabar dari dia tp hubungan kita selama ini udah terjalin sangat baik selama kita deket ga pernah sekalipun kita berantem karena kita kompak dan mau mengerti satu sama lain aku disini menahan rasa kangen sendirian karena dia yg sekarang berbeda terbalik dari dia yg dulu tapi aku masih tetep setia tunggu dia pulang karena aku pun sudah komitmen bakal tunggu dia pulang doain ya hubungan kita bakal baik2 aja semoga kalian juga diberikan kesabaran menghadapi apapun itu resiko sewaktu ldr aku gak bisa bohong sama perasaan ini aku sesayang itu sama dia maaf jadi curhat kita ldr selama setahun dan hari ini udah jalan 3 bulan nanti aku bakal balik lagi kesini buat update hubungan kita gimana yang kuat ya ges ya,2022-12-25T12:15:53Z
@Nina-qd6wy,mmmm gapapa rindu nya pendem aja lahh,2022-12-25T11:39:26Z
@silvaaulia1110,sliva auliya aku suka,2022-12-25T10:14:04Z
@Aditama12345,karna sesungguhnya tak penah ada janji setia,2022-12-25T07:45:24Z
@kotasolok741,jika sudah berjanjijangan lupa untuk di tepati karna janji itu lah yang akan membuat kita menyesali sebuah cinta,2022-12-25T02:26:38Z
@ekapuspita1880,moo usai sekarang udah diurutan 52 spoty yuk bisa semangat lagi streaming usai dispotinyah supaya besok bisa masuk top 50,2022-12-24T15:28:42Z
@rikahime5548,abis rekomendasiin lagu ini ke seseorang entah dia denger atau engga berharapnya sih iya,2022-12-24T15:02:15Z
@janjistiabymysideanksh1942,percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati luvu biiish nya aku,2022-12-24T14:36:00Z
@janjistiabymysideanksh1942,34791968 x ditonton2132 wib 24122022 533 rb like 89 rb komen 2 02 jt subscribe,2022-12-24T14:33:19Z
@yannissandi8555,lagunya bener2 mood bgt,2022-12-24T14:23:54Z
@syariatulhasanah3100,gass 35 juta yuk,2022-12-24T09:05:54Z
@binnn854,tanamkan prinsip selalu maksimal,2022-12-23T15:16:46Z
@inshyrahnatasha5782,0304,2022-12-23T14:55:13Z
@elsayulia568,lagunya mewakili bgttt,2022-12-23T14:50:09Z
@pangeransurgakush8129,janset spotify nya moo dgn ds 161287 kencengin lgi moo jgn sampek keluar dr 100 besar ini udah jauh dr 50 besar alhamdulillah merin masih di dgn ds 220632 tahun moo jgn sampek keluar dr 50 besar merin n ya,2022-12-23T13:29:48Z
@pangeransurgakush8129,34722678 x ditonton 2026 wib 23122022 533 rb like 89 rb komen 2 02 jt subscribe,2022-12-23T13:26:41Z
@ekapuspita1880,udah percaya banget sama kamu kenapa kamu hianatin mana janji setiamu,2022-12-23T10:15:06Z
@anakikoki8318,lagu favorit,2022-12-23T02:00:00Z
@erickpandiangan8292,lagu tiara yang paling sering saya play merasa indah janji setia,2022-12-23T00:39:10Z
@silvynadia7529,untuk pria yang lapar suka nyebelin mudah mudahan baca ini nanti aku sayang kamu,2022-12-22T14:56:03Z
@pangeransurgakush8129,34639404 x ditonton 1844 wib 22 122022 532 rb like 36 rb komen 2 02 jt subscribe,2022-12-22T11:45:22Z
@Putrinisariewibowo,kaya mobilku yg d jual ke aa,2022-12-22T10:37:52Z
@federicopeter2531,202m subscribe tiara andini,2022-12-22T09:19:50Z
@nikmatulhusnawati2568,aku suka banget lagu ini cuma ini kenangan yang slalu buat aku keinget orang yang bener aku sayangi yang udah pergi ninggalin aku aku cuma berharap setelah berganti dia kembali dengan versi terbaiknya,2022-12-22T04:49:07Z
@phaibun553,awal tau lagu ini dari tiktok eh malah jadi lagu favorit,2022-12-22T04:33:37Z
@radzlanjimdani429,laguu nii enak di dengar aku lagi berjauhan dngan suamiku,2022-12-22T00:56:29Z
@ashuraofficial5989,sweet banget papa mama selen,2022-12-21T10:59:32Z
@deliveriy,kalo lagi kangen dengernya lagu ini biar nangis trs plong mskpn ga 100 krn blm ketemu tii thank u lagu km nemenin aku bgt,2022-12-21T10:03:55Z
@sidolajusidolaju3245,lagu favorittttt,2022-12-21T09:37:38Z
@vearlyanaayu2917,lg kgn janji setia,2022-12-21T07:56:48Z
@sweet.sourrrrrr,janji setia im back,2022-12-21T04:03:00Z
@akuntuyul1506,pertama kali dengerin ku kira lagu nya raisaeh ternyata lagunya tiaragood job tiara,2022-12-21T02:48:02Z
@ekapuspita1880,masih jadi lagu pavorit banget janji setia,2022-12-21T02:17:03Z
@byu7846,hug mee pleaseee,2022-12-20T23:00:11Z
@aryahiyyahqoodilqudwah801,kitaaa huwoohohohoh,2022-12-20T18:25:08Z
@syahrierabisia3135,hm baper gw ngeliat keuwuan papa alshad smaa tiarasalam supporter dari malaysia,2022-12-20T14:48:09Z
